Samples,Actinobacteria,Rubrobacteria,Coriobacteriia,Acidimicrobiia,Nitriliruptoria,Thermoleophilia,Bacilli,Clostridia,Negativicutes,Tissierellia,Erysipelotrichia,Deinococci,Mollicutes,Ardenticatenia,Gammaproteobacteria,Alphaproteobacteria,Betaproteobacteria,Deltaproteobacteria,Epsilonproteobacteria,Oligoflexia,Flavobacteriia,Bacteroidia,Sphingobacteriia,Cytophagia,Chitinophagia,Chlorobia,Gemmatimonadetes,Planctomycetia,Opitutae,Verrucomicrobiae,Fusobacteriia,Vicinamibacteria,Acidobacteriia,Spirochaetia,Synergistia,Malasseziomycetes,Ustilaginomycetes,Tremellomycetes,Eurotiomycetes,Sordariomycetes,Leotiomycetes,Dothideomycetes,Saccharomycetes,Schizosaccharomycetes,Coscinodiscophyceae,Bacillariophyceae,Conoidasida,Aconoidasida,Eumycetozoa,Kinetoplastea,Cryptophyceae,Halobacteria,Methanomicrobia,Methanobacteria,Thermococci,Thermoplasmata,Caudoviricetes,Limnochordia,Gloeobacteria,Thermomicrobia,Chloroflexia,Tepidiformia,Anaerolineae,Caldilineae,Dehalococcoidia,Ktedonobacteria,Fimbriimonadia,Acidithiobacillia,Zetaproteobacteria,Hydrogenophilalia,Saprospiria,Ignavibacteria,Phycisphaerae,Methylacidiphilae,Kiritimatiellae,Lentisphaeria,Chlamydiia,Blastocatellia,Nitrospira,Thermotogae,Aquificae,Deferribacteres,Thermodesulfobacteria,Calditrichae,Chrysiogenetes,Methanococci,Archaeoglobi,Methanopyri,Thermoprotei,Nitrososphaeria,Herviviricetes,Pisoniviricetes,Revtraviricetes,Megaviricetes,Pokkesviricetes,Papovaviricetes,Repensiviricetes,Chthonomonadetes,Fibrobacteria,Chlorarachniophyceae,Candidatus Brocadiae,Quintoviricetes,Monjiviricetes,Coprothermobacteria,Spartobacteria,Endomicrobia,Dictyoglomia,Tectiliviricetes,Candidatus Babeliae,Alsuviricetes,Caldisericia,Elusimicrobia,Ellioviricetes
368281482,0.3204778388363747,0.0006196482516386254,0.0004300464789150118,0.00019136715235791165,9.250589283721929e-05,9.815510766697314e-05,0.10199339606786402,0.0015976685690397606,0.01525570464775027,0.0004851263235051118,8.36789946657289e-05,0.0016746391210951568,0.0001472326615004597,3.0364529709926943e-05,0.3959273397988597,0.06211664781241217,0.034478217333768324,0.0017459604583207992,0.00036755203986085983,5.931675571241542e-05,0.012460755610729554,0.0042061935166786005,0.0006471881739336754,0.0006122336571745734,0.00027857690629223673,3.777912417397887e-05,0.0001422895985244251,0.0005469146107055445,0.00010521662620416544,6.56721223958885e-05,0.002024184288686176,7.379286871365966e-05,8.36789946657289e-05,0.00011121891696077892,1.9772251904138475e-05,0.016463577393537016,0.0011146607010958064,0.00016241492635542316,0.007103887648415466,0.002531201319656584,0.00014582035779302124,0.0008442045411213409,0.0029167602317872843,8.61505261537462e-05,0.002891338765053392,0.0005564476607307541,0.00061541134051631,0.00017795026713724626,8.756282986118467e-05,0.00012922578923061932,4.166295936943464e-05,0.00187377394384398,6.884980573762504e-05,5.931675571241542e-05,7.414594464051928e-06,6.708442610332696e-06,0.0023133534727842013,1.5535340781823085e-05,1.3416885220665392e-05,3.0011453783067327e-05,2.895222600248848e-05,1.8359948196700012e-05,1.6594568562401933e-05,1.3063809293805776e-05,4.589987049175003e-06,3.883835195455771e-06,1.200458151322693e-05,2.5421466733892325e-05,4.943062976034619e-06,7.767670390911543e-06,1.3416885220665392e-05,3.883835195455771e-06,3.4954516759101945e-05,0.0,8.82689817149039e-06,8.473822244630774e-06,1.3769961147525008e-05,7.414594464051928e-06,6.143521127357311e-05,1.8359948196700012e-05,7.414594464051928e-06,1.0945353732648083e-05,7.414594464051928e-06,0.0,0.0,5.296138902894234e-06,0.0,0.0,3.17768334173654e-05,1.4123037074384624e-05,1.0945353732648083e-05,8.82689817149039e-06,7.414594464051928e-06,9.886125952069238e-06,0.0,3.530759268596156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368281490,0.397588168265571,0.0026025114607093718,0.0014488417034055547,0.0012651191191042444,0.0005157065923310681,0.0006795033816438173,0.02842262678715806,0.007347552470697261,0.0007521143294834897,0.00017088902142732185,0.0009729867010516091,0.013370546162663383,0.00018135850692978621,0.0001881130137055697,0.1470543933676147,0.25818967060296805,0.07513476929644382,0.012405327144403925,0.0004059458572245867,0.00011111163646163811,0.013009855500836545,0.0027771154608633745,0.0019902154214846,0.005106069397153515,0.0026190600023100414,0.00012495837535199424,0.0015437425236053126,0.0036447318562127617,0.0006558626079285751,0.00033873851480554113,0.00023066640639300557,0.0007771060045538885,0.0005440755207893587,0.00024349996926699416,8.409360935850423e-05,0.0007257717530579341,0.0002526185534143019,9.388764418339027e-05,0.00339211330279846,0.0029733338826998844,0.00011313798849437316,0.0006362745382788031,0.001108752287244857,2.9719829813447277e-05,0.0006514721785243159,0.00013238833280535605,0.00032793130396428755,0.00035258525369589723,5.707558225537034e-05,0.00021681966750264947,2.701802710313389e-05,0.0030648574495117506,0.00027051799637012807,0.0004018931531591166,5.099652615716521e-05,2.701802710313389e-05,0.000560286337051239,6.416781436994298e-05,7.767682792150993e-05,0.00022087237156811953,0.00021546876614749277,8.544451071366093e-05,0.00011009846044527059,6.0452835643262076e-05,3.478570989528488e-05,1.587309092309116e-05,5.403605420626778e-05,8.274270800334753e-05,1.9250344310982896e-05,1.8574893633404548e-05,5.707558225537034e-05,1.1482661518831903e-05,0.00019892022454682325,6.079056098205125e-06,2.7693477780712235e-05,4.897017412443017e-05,2.634257642555554e-05,2.9382104474658102e-05,0.00016210816261880332,5.5724680900213644e-05,2.1276696343717938e-05,1.756171761703703e-05,1.992579498856124e-05,1.0469485502464382e-05,1.2495837535199424e-05,1.2495837535199424e-05,4.7281547430484305e-06,5.403605420626778e-06,6.754506775783472e-05,6.450553970873215e-05,2.4653949731609674e-05,0.0,0.0,3.816296328317662e-05,1.0469485502464382e-05,0.0,0.0,1.2833562873988596e-05,1.5197640245512813e-05,5.403605420626778e-06,3.7149787266809096e-06,6.416781436994298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368281495,0.41907541026613704,0.0017101769204225577,0.0010780475441707817,0.001056954593138397,0.00044789563207829175,0.0004953547719011571,0.025149718755159946,0.0034631988976296466,0.0004416336622405526,0.0001506168534656213,0.0003908787488188771,0.013643513966994146,9.788447588465979e-05,0.0001898365592914614,0.13125649061413117,0.28027884881264814,0.06959816939551228,0.012934263488530214,0.0001852224762531273,8.272391733013335e-05,0.007623124334047747,0.0011126531669582876,0.0009745602531681447,0.003409148210609161,0.0015658220367946755,0.00010711264196132805,0.0008460250828145511,0.0029052244273510977,0.0006288336026529659,0.0002854139936569541,8.272391733013335e-05,0.0006004899497031991,0.0003486928467541079,0.00011798869483740136,5.767603797917664e-05,0.0015612079537563415,0.00027190132190183273,8.470138148941941e-05,0.0037650917592806513,0.002309678138046114,8.569011356906244e-05,0.00048250125486579777,0.0006044448780217713,3.559435486714901e-05,0.0009617067361327854,0.00018126754793455516,0.0001993943027280107,0.00020301965368670178,3.526477750726801e-05,0.00018785909513217535,1.3183094395240375e-05,0.0042848352558130035,0.0001895069819315804,0.00012458024203502156,4.2185902064769205e-05,1.3842249115002395e-05,0.0004498730962375778,7.184786445406004e-05,7.71211022121562e-05,0.00016412952522074268,0.00014435488362788212,6.954082293489297e-05,8.76675777283485e-05,5.668730589953362e-05,2.4718301991075704e-05,1.087605287607331e-05,3.823097374619709e-05,6.459716253667783e-05,1.120563023595432e-05,2.043379631262258e-05,4.251547942465021e-05,1.0546475516192301e-05,0.00015325347234466938,3.6253509586911033e-06,2.768449823000479e-05,2.4718301991075704e-05,2.0104218952741574e-05,2.636618879048075e-05,0.0001364450269907379,2.768449823000479e-05,1.2853517035359366e-05,1.021689815631129e-05,9.887320796430282e-06,3.954928318572113e-06,7.909856637144226e-06,8.239433997025235e-06,3.954928318572113e-06,4.943660398215141e-06,4.943660398215141e-05,3.724224166655406e-05,1.549013591440744e-05,6.591547197620188e-06,0.0,6.591547197620188e-06,3.954928318572113e-06,0.0,0.0,5.932392477858169e-06,9.228166076668263e-06,0.0,3.295773598810094e-06,0.0,6.261969837739179e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368281511,0.4306476706526293,0.001547105252387732,0.0008446304968946187,0.0008653903756806521,0.00046166016157512515,0.0004377368726883628,0.025082480975548223,0.003217385785572596,0.00031614329694159535,0.0001360266343313431,0.0003622104565334601,0.015593239239017974,8.205094948765608e-05,0.0001575773656425588,0.16718543297099767,0.24004667611603625,0.055451415655677044,0.009546973970868552,0.00025247966866442603,8.600521211356722e-05,0.014429104321949736,0.0011815336726222474,0.001508748904916394,0.002854582189645249,0.001884403854377952,0.00010004284443555175,0.0008112169777056696,0.002449072557358062,0.00044742481612184505,0.00025109567674535713,9.193660605243391e-05,0.0005195901090447233,0.00030428050906386195,0.00012218671514065412,5.199855353073144e-05,0.0005820674585341192,0.000140969462613732,6.0895644439031495e-05,0.0052251626338789756,0.001529706496833723,6.188421009550929e-05,0.0003007216727005419,0.0006362408565091019,2.3330149492875705e-05,0.0005769269171204348,0.00010874222221255624,0.0001836754989735723,0.0001500642666533276,3.440208484542689e-05,0.0001538208161479432,1.423534545328009e-05,0.008736943271950655,0.0002119484767488369,9.88565656477784e-05,3.974033939040692e-05,1.4433058584575647e-05,0.0004005668040047981,4.824200403611586e-05,6.267506262069152e-05,0.00016054306261199214,0.00014077174948243644,6.761789090308043e-05,6.030250504514483e-05,4.270603635984027e-05,2.5109567674535715e-05,1.0083369696073398e-05,2.8668404037855738e-05,6.524533332753375e-05,1.3839919190688976e-05,1.7596468685304555e-05,4.547402019797807e-05,8.6993777770045e-06,0.0001399808969572542,4.151975757206693e-06,2.4516428280649044e-05,2.8866117169151295e-05,1.8189608079191226e-05,1.8189608079191226e-05,0.00012930438786729414,3.0645535350811305e-05,1.0874222221255624e-05,7.315385857935602e-06,1.423534545328009e-05,4.7451151510933635e-06,6.722246464048932e-06,4.7451151510933635e-06,3.5588363633200226e-06,3.954262625911136e-06,4.0728905046884706e-05,2.8866117169151295e-05,1.4037632321984533e-05,2.3725575755466817e-06,2.3725575755466817e-06,6.129107070162261e-06,6.524533332753375e-06,0.0,0.0,6.129107070162261e-06,2.5109567674535715e-05,2.7679838381377954e-06,2.5702707068422388e-06,0.0,0.0,1.977131312955568e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368281532,0.47260078244105946,0.0009095115763271688,0.001122746347810572,0.0003764246476186608,0.00020453131142285616,0.00021976236652881354,0.051195202652814624,0.0019241899617192814,0.0009900185818872292,0.00030389581378076856,0.00010879325075683838,0.004501864716317972,8.70346006054707e-05,5.6572490393555956e-05,0.2542614316321454,0.11581404187234635,0.03180897065628441,0.0038229948315953006,0.0002922912003667058,6.019893208545057e-05,0.01074369615640698,0.0018755956430478937,0.000964633490043967,0.001217759120138211,0.0007013538232124181,4.351730030273535e-05,0.0003510395557753985,0.0011401532679316663,0.0001929266980087934,0.0001254748825395536,0.00033290734731592544,0.0001863991029633831,0.00013345305426172175,0.00013925536096875312,4.1341435287598585e-05,0.019168645495016543,0.0005671754806123175,0.00010661738574170161,0.005974925331565564,0.0022998893209995636,0.00013707949595361636,0.0007289147800708172,0.0019046071765830505,3.989085861084074e-05,0.001452027253434603,0.00027923601027588516,0.00029809350707373715,0.00022846582658936061,4.641845365625104e-05,0.00013562891927685852,3.118739855029367e-05,0.00501464357155187,0.0001798715079179728,0.00010516680906494377,3.0462110211914746e-05,1.2329901752441683e-05,0.0016819436567007213,2.320922682812552e-05,2.320922682812552e-05,7.325412217627118e-05,5.14954720249035e-05,3.9165570272461816e-05,4.279201196435643e-05,2.6835668520020134e-05,1.2329901752441683e-05,0.0,2.320922682812552e-05,4.0616146949219664e-05,0.0,1.0879325075683838e-05,1.9582785136230908e-05,0.0,6.962768048437656e-05,0.0,1.3780478429199529e-05,1.3780478429199529e-05,1.4505766767578451e-05,1.0154036737304916e-05,7.615527552978687e-05,1.9582785136230908e-05,0.0,7.2528833837892255e-06,7.2528833837892255e-06,0.0,0.0,7.2528833837892255e-06,0.0,0.0,2.6835668520020134e-05,1.740692012109414e-05,7.978171722168148e-06,0.0,7.2528833837892255e-06,2.3934515166504445e-05,0.0,9.428748398925994e-06,0.0,0.0,7.2528833837892255e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368246110,0.4235385864859254,0.0032336000117713405,0.0014400699627059625,0.0012858909929093667,0.0005575393036420463,0.0007932859856754302,0.02379218210263649,0.00861291066544219,0.0009173968576278766,0.00017720985325168884,0.0015776155166738798,0.01603717184589652,0.00017720985325168884,0.0001935233956990465,0.11000573532972709,0.26463444710045975,0.07722799007240974,0.01309369699098309,0.00043886627917205255,0.00010076011511603247,0.010313037687161913,0.0030822999024066313,0.003457831252077178,0.0064665602767800395,0.0030432753498855014,0.00014266352806904914,0.00221480329226479,0.003704453629075467,0.0006320698014897783,0.00037649096981450864,0.0002120760518156493,0.000893726227410142,0.0005853682878169506,0.0002491813640488549,8.380682590603336e-05,0.0004081584345652617,0.0001909644086484806,6.525416978943056e-05,0.0031082096462936113,0.002317162774287426,0.00012315125180848414,0.0005322693065177081,0.0009893683684250427,4.1263666190375205e-05,0.0010079210245416454,0.00023094858131357282,0.00034706261873300074,0.0006918861237967563,0.00014906099569546392,0.00031443553383828543,9.916074820942877e-05,0.002637356028989485,0.00023638642879602538,0.0002651750331148918,6.045606906961948e-05,3.4226451801318966e-05,0.0005197942446461992,8.764530648188221e-05,0.00010683770936112649,0.0002827680690875324,0.0002642154129709296,0.00011323517698754125,9.020429353244811e-05,8.860492662584442e-05,3.934442590245077e-05,2.6229617268300515e-05,6.109581583226096e-05,8.348695252471262e-05,1.5353922303395424e-05,1.9832149641885755e-05,4.7341260435469224e-05,9.916074820942878e-06,0.00020311959713866862,8.956454676980663e-06,2.846873093754568e-05,5.0539994248676606e-05,3.19873381320738e-05,3.166746475075306e-05,0.00019768174965621607,3.9024552521130036e-05,2.047189640452723e-05,1.8872529497923543e-05,2.399050359905535e-05,1.0555821583584354e-05,9.276328058301403e-06,1.8232782735282064e-05,7.676961151697712e-06,3.838480575848856e-06,6.941252374660015e-05,0.00010139986187867395,2.3350756836413875e-05,1.439430215943321e-05,0.0,1.119556834622583e-05,1.5353922303395424e-05,0.0,0.0,1.5034048922074686e-05,2.0152023023206493e-05,9.59620143962214e-06,3.19873381320738e-06,0.0,0.0,0.0,3.19873381320738e-06,3.19873381320738e-06,3.518607194528118e-06,3.518607194528118e-06,0.0,0.0,0.0,0.0,0.0
368253732,0.04626476287277962,0.00015312083030466237,8.74433832566295e-05,6.453853178130397e-05,4.416460312093154e-05,3.1889627468409024e-05,0.005991200487556971,0.00045923594477323946,0.00010794385805774959,5.201046384728614e-05,2.2019028490091942e-05,0.0006088134831369674,3.150998904616606e-05,1.4805898467475618e-05,0.7200081850043836,0.06067938067306349,0.1462262169183079,0.0012176269662739349,0.0001367963781482149,2.9105612371960615e-05,0.011980123144580484,0.0002620770574883932,0.0005174471695171607,0.00044240530805380137,0.00022234156929362958,2.1892482349344287e-05,4.593624909139871e-05,0.00023575546021288097,5.289628683251973e-05,2.6827781838502826e-05,3.226926589065198e-05,3.3281635016633226e-05,4.239295715046437e-05,4.188677258747375e-05,7.466222304111636e-06,0.0012328125031636536,3.6445288535324594e-05,8.35204528934522e-06,0.00016742054420914736,0.0001804547967061558,7.339676163363981e-06,3.075071220168013e-05,0.000221076107886153,2.277830533457787e-06,0.00010832349647999255,2.113320550485836e-05,2.8852520090465304e-05,9.402378257550755e-05,7.086583881868672e-06,2.5182682008783314e-05,1.771645970467168e-06,0.0007553539141227518,2.695432797925048e-05,1.4046621622989688e-05,7.592768444859291e-06,4.42911492616792e-06,0.0005250399379620199,4.049476503924955e-06,9.237868274578804e-06,1.1136060385793626e-05,1.252806793401783e-05,5.6945763336444685e-06,7.086583881868672e-06,3.290199659439026e-06,3.0371073779437163e-06,1.771645970467168e-06,1.771645970467168e-06,6.770218529999534e-05,6.960037741121016e-06,3.416745800186681e-06,1.202188337102721e-05,2.404376674205442e-06,1.8602282689905263e-05,4.68220720766323e-06,2.530922814953097e-06,3.416745800186681e-06,7.8458607263546e-06,5.6945763336444685e-06,3.226926589065198e-05,1.3540437059999068e-05,4.68220720766323e-06,1.0503329682055352e-05,6.200760896635087e-06,3.0371073779437163e-06,5.441484052149159e-06,1.3920075482242033e-06,0.0,0.0,1.0882968104298318e-05,3.0371073779437163e-06,2.277830533457787e-06,1.8981921112148228e-06,0.0,2.0247382519624774e-06,1.3920075482242033e-06,1.2654614074765484e-06,0.0,0.0,0.0,0.0,2.7840150964484066e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368258345,0.3354461501178927,0.0009052413119729259,0.0006526895529516854,0.00025818750259772554,0.00014758603490920466,0.0001303265702062189,0.04346179775993282,0.0037118416130625265,0.0017139705151985438,0.0013243997404740083,0.00016308432974453877,0.0018619087840812786,0.0002095792142505412,3.9802439008926315e-05,0.46980051581143084,0.06605584599203529,0.0325999587181783,0.002580113856109604,0.000615000517783941,4.6142650532472095e-05,0.011441263928211898,0.003011952707657778,0.0008171828185903455,0.0010288754366820686,0.00036914120425977676,4.79038204001237e-05,0.00019408091941520707,0.0006921397579870814,0.00013279220802093114,8.488838762080744e-05,0.0003987288580363238,8.312721775315584e-05,0.00010179561835026288,0.00019020634570637352,3.099658967066828e-05,0.008000290240794189,0.00020253453477993478,5.0721692188366274e-05,0.0024853629172299475,0.0012278876317267002,8.629732351492873e-05,0.00034589376200677555,0.0009989355489319913,2.64175480147741e-05,0.0008189439884579971,0.00015568741630040203,0.00025536963080948296,0.0004815038418159493,9.862551258848998e-05,0.000528350960295482,1.303265702062189e-05,0.0013370801635211,0.00010003444848261126,0.0001486427368297956,2.8883185829486352e-05,1.2328189073561247e-05,0.001509322576577427,2.078180443828896e-05,2.6769781988304423e-05,4.1915842850108244e-05,2.6769781988304423e-05,1.7259464702985746e-05,2.4656378147122494e-05,1.549829483533414e-05,1.0567019205909641e-05,7.396913444136749e-06,1.1271487152970284e-05,4.0154672982456636e-05,8.101381391197391e-06,1.0919253179439963e-05,1.4441592914743176e-05,7.044679470606427e-06,5.036945821483595e-05,7.74914741766707e-06,7.74914741766707e-06,1.549829483533414e-05,2.3247442253001208e-05,7.044679470606427e-06,3.874573708833535e-05,3.804126914127471e-05,1.5146060861803819e-05,2.1486272385349604e-05,1.3737124967682533e-05,3.5223397353032136e-06,3.5223397353032136e-06,2.571308006771346e-05,9.158083311788355e-06,3.874573708833535e-06,4.332477874422953e-05,1.6907230729455425e-05,2.1838506358879926e-05,1.303265702062189e-05,2.7826483908895387e-05,2.1134038411819283e-05,1.4089358941212854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.283509602954821e-06,0.0,7.044679470606427e-06,0.0,0.0,0.0,0.0
368258351,0.37816463616069196,0.0012706929748163868,0.001319078080212494,0.0006083175664627819,0.0002412581462164516,0.0002956496784893169,0.03512525068489951,0.02413682640425255,0.0013167422475381992,0.0004494809446107335,0.0007114278945137964,0.004433076725429543,0.00016984840445943828,9.276592620770891e-05,0.2566335979498063,0.16040763617070264,0.033318317266141435,0.005170532469742624,0.0004388028523853857,6.206641105983402e-05,0.0540508343928003,0.010784539457219225,0.0019524224253284347,0.0017268477270679628,0.0010798220762882952,7.774985901581359e-05,0.00041677928717060586,0.001443210902332162,0.0002409244558344095,0.0001631745968185959,0.0003723984663590041,0.0002572752845544733,0.00020989125030449247,0.00019854577731506044,4.304605928343327e-05,0.00715932714671365,0.00030232348613015925,8.909533200524562e-05,0.0031713933909282934,0.00143186542934273,9.07637839154562e-05,0.00041210762182201623,0.0018232842474781349,4.971986692427564e-05,0.00228878233042689,0.00041911511984490073,0.00038741453355089947,0.00033268931089599206,7.608140710560299e-05,0.0001685136429312698,2.8697372855622184e-05,0.0021833361697015806,0.00012613496441192076,0.0002526036192058836,3.103320552991701e-05,1.8019280630274394e-05,0.0006927412331194378,3.503749011442243e-05,3.7039632406675146e-05,0.000101441876140804,7.44129551953924e-05,4.0376536227096324e-05,4.4714511193643865e-05,2.8029992091537945e-05,1.9687732540484987e-05,1.1011782607389907e-05,1.868666139435863e-05,4.371344004751751e-05,1.4014996045768973e-05,2.335832674294829e-05,2.5360469035201e-05,5.339046112673895e-06,8.742688009503502e-05,6.006426876758131e-06,1.1345472989432025e-05,1.9354042158442866e-05,1.9354042158442866e-05,1.9687732540484987e-05,7.708247825172935e-05,3.8040703552801496e-05,1.3347615281684735e-05,7.007498022884486e-06,1.3013924899642617e-05,5.339046112673895e-06,3.6705942024633024e-06,1.034440184330567e-05,3.336903820421184e-06,0.0,3.737332278871726e-05,3.103320552991701e-05,1.3347615281684735e-05,8.70931897129929e-05,5.339046112673895e-06,7.674878786968723e-06,6.673807640842368e-06,0.0,0.0,5.339046112673895e-06,1.2012853753516262e-05,5.6727364947160126e-06,5.005355730631776e-06,0.0,0.0,0.0,0.0,0.0,5.005355730631776e-06,3.336903820421184e-06,0.0,0.0,0.0,0.0,0.0
368258353,0.412307851056586,0.001771373072097828,0.001076756973560865,0.0009056534696409333,0.0004255725991875644,0.00042732152767737633,0.02461208766095972,0.007189553533535121,0.002033420857487979,0.0002512627263696442,0.0003771855776361016,0.009536324078781067,0.0001885927888180508,0.0002454329647369378,0.1990983107682693,0.22150033579427003,0.05339828465093719,0.006453546127405943,0.00034162403167659283,0.00010114636432745538,0.021153290084275033,0.0017293987883423422,0.0017891538450775825,0.003447138053419272,0.0024065256019811863,9.531660269474901e-05,0.0006048377693932851,0.00220831370646917,0.000383015339268808,0.000249222309798197,0.001841913187853575,0.00044014700326933034,0.00031480712816614356,0.00014895040971564755,5.130190236781598e-05,0.0021823712672036266,0.00014778445738910628,6.471035412304062e-05,0.0030711184281097116,0.0013883577328290201,7.57869012251827e-05,0.0004812468227799102,0.0010735506046628766,5.567422359234576e-05,0.004267677003222692,0.0008336559134770097,0.000503108428902559,0.00022153094204284174,0.00010172934049072602,0.00012329945853173954,4.722106922492153e-05,0.003596088463134919,0.00017168648008320235,0.00016439927804231942,3.497856979623817e-05,1.9529701469566314e-05,0.0006879118726593507,4.5180652653474306e-05,5.421678318416917e-05,0.00013962279110331738,0.00011688672073576255,5.2759342775992575e-05,6.0338032898510844e-05,3.7018986367685396e-05,2.8274343918625855e-05,1.4282916000130586e-05,2.3610534612460766e-05,5.829761632706362e-05,1.2825475591953996e-05,1.4574404081765905e-05,2.4776486939002037e-05,4.66380930616509e-06,0.0001434121361645765,3.789345061259135e-06,1.865523722466036e-05,3.643601020441476e-05,1.515738024503654e-05,2.127862995937822e-05,0.00012708880359299868,2.157011804101354e-05,1.3991427918495269e-05,1.3991427918495269e-05,1.1951011347048041e-05,3.206368897988499e-06,6.9957139592476344e-06,4.955297387800408e-06,5.5382735510710435e-06,3.4978569796238172e-06,4.226577183712112e-05,4.896999771473344e-05,1.515738024503654e-05,0.00021016290685906434,3.847642677586199e-05,5.625719975561639e-05,5.246785469435726e-06,0.0,0.0,3.789345061259135e-06,6.412737795976998e-06,6.12124971434168e-06,5.829761632706362e-06,0.0,0.0,0.0,4.080833142894453e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368258369,0.47272042386697655,0.001879175412715498,0.0010331913795988308,0.0010570539245222024,0.00041418560116994647,0.00043605960068303693,0.028047580778265538,0.0038262454472963027,0.0008249622673508399,0.00013408477623608694,0.0003247010577073037,0.008483418798174288,0.00014743643827654472,0.00013152807499429713,0.19648902422360795,0.19691599333098686,0.04792280807610788,0.007373242303406009,0.00027441926661877114,9.289347845169582e-05,0.008177182804991022,0.0015979382761186207,0.0007459886067711107,0.002016100968109129,0.001170116934992462,8.493929681057202e-05,0.0006462772583413089,0.002129163978579389,0.00039515238081440026,0.0001906162814712168,0.00023663690382343306,0.0003795280954479071,0.0002619198383255766,0.00014999313951833453,5.084994692004144e-05,0.001745090636479411,9.65864913565033e-05,4.289576527891764e-05,0.0017252051823766015,0.0008539382147577909,4.431615485768975e-05,0.0001906162814712168,0.0005917342985164599,1.789690869252855e-05,0.0014155602542042821,0.0002687377083036827,0.00026135168249406777,0.00016703781446359981,4.6020622352216274e-05,0.0001284032179209985,1.534020745073876e-05,0.003636481399572349,0.00015254984076012431,0.0001786850090095311,3.664605113232037e-05,1.6192441198002022e-05,0.000405095107865805,4.374799902618091e-05,4.374799902618091e-05,0.0001454478928662638,9.317755636745024e-05,4.942955734126933e-05,6.391753104474483e-05,4.374799902618091e-05,2.869186949119657e-05,9.942727051404752e-06,2.9828181154214252e-05,5.7099661066638716e-05,1.1931272461685702e-05,1.335166204045781e-05,1.8749142439791817e-05,6.2497141465972725e-06,0.0001204490362798747,0.0,1.7044674945265288e-05,1.960137618705508e-05,1.4203895787721074e-05,1.732875286101971e-05,0.00013550516581485903,2.2726233260353716e-05,1.2783506208948966e-05,8.522337472632644e-06,8.522337472632644e-06,4.545246652070744e-06,6.817869978106115e-06,5.965636230842851e-06,0.0,3.4089349890530576e-06,3.8350518626846896e-05,2.1021765765827187e-05,1.3067584124703387e-05,3.57938173850571e-05,4.545246652070744e-06,1.0794960798668016e-05,4.545246652070744e-06,0.0,0.0,5.113402483579586e-06,1.0226804967159173e-05,2.8407791575442145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
