Samples,Actinobacteria,Rubrobacteria,Coriobacteriia,Acidimicrobiia,Nitriliruptoria,Thermoleophilia,Bacilli,Clostridia,Negativicutes,Tissierellia,Erysipelotrichia,Deinococci,Mollicutes,Ardenticatenia,Gammaproteobacteria,Alphaproteobacteria,Betaproteobacteria,Deltaproteobacteria,Epsilonproteobacteria,Oligoflexia,Flavobacteriia,Bacteroidia,Sphingobacteriia,Cytophagia,Chitinophagia,Chlorobia,Gemmatimonadetes,Planctomycetia,Opitutae,Verrucomicrobiae,Fusobacteriia,Vicinamibacteria,Acidobacteriia,Spirochaetia,Synergistia,Malasseziomycetes,Ustilaginomycetes,Tremellomycetes,Eurotiomycetes,Sordariomycetes,Leotiomycetes,Dothideomycetes,Saccharomycetes,Schizosaccharomycetes,Coscinodiscophyceae,Bacillariophyceae,Conoidasida,Aconoidasida,Eumycetozoa,Kinetoplastea,Cryptophyceae,Halobacteria,Methanomicrobia,Methanobacteria,Thermococci,Thermoplasmata,Caudoviricetes,Limnochordia,Gloeobacteria,Thermomicrobia,Chloroflexia,Tepidiformia,Anaerolineae,Caldilineae,Dehalococcoidia,Ktedonobacteria,Fimbriimonadia,Acidithiobacillia,Zetaproteobacteria,Hydrogenophilalia,Saprospiria,Ignavibacteria,Phycisphaerae,Methylacidiphilae,Kiritimatiellae,Lentisphaeria,Chlamydiia,Blastocatellia,Nitrospira,Thermotogae,Aquificae,Deferribacteres,Thermodesulfobacteria,Calditrichae,Chrysiogenetes,Methanococci,Archaeoglobi,Methanopyri,Thermoprotei,Nitrososphaeria,Herviviricetes,Pisoniviricetes,Revtraviricetes,Megaviricetes,Pokkesviricetes,Papovaviricetes,Repensiviricetes,Chthonomonadetes,Fibrobacteria,Chlorarachniophyceae,Candidatus Brocadiae,Quintoviricetes,Monjiviricetes,Coprothermobacteria,Spartobacteria,Endomicrobia,Dictyoglomia,Tectiliviricetes,Candidatus Babeliae,Alsuviricetes,Caldisericia,Elusimicrobia,Ellioviricetes
368259717,0.4298616808905141,0.0019898311873736167,0.0010789019749720583,0.0009927620967307763,0.00038547595512973743,0.0004371598820745067,0.018141058357614013,0.0028856859210829506,0.0004177784094702182,0.00015720527779033985,0.00016151227170240395,0.01053275361195277,0.00010982834475763469,0.000122749326493827,0.25709092710197456,0.1922663617314977,0.04438787925773267,0.0072357497722676965,0.00029933607688845533,5.1683926944769266e-05,0.005349286438783619,0.0011327393988728597,0.00047161583337101954,0.0024872889842170206,0.0013351681127398726,0.00011198184171366674,0.0006245141172492953,0.0021104270169114117,0.000286415095152263,0.00017874024735066037,8.61398782412821e-05,0.00042639239729434645,0.00029933607688845533,6.891190259302569e-05,6.891190259302569e-05,0.001470838420969892,0.00016151227170240395,6.245141172492953e-05,0.0025174379416014695,0.001393312530552738,6.460490868096158e-05,0.0002541126408117822,0.0006718910502820004,3.230245434048079e-05,0.0027650900915451556,0.0004673088394589554,0.0004306993912064105,0.000368247979481481,0.00013136331431795522,0.00023473116820749374,9.044687215334621e-05,0.0031634870284110855,0.00012490282344985906,0.000122749326493827,4.522343607667311e-05,0.0,0.000777412401127571,4.953042998873721e-05,4.953042998873721e-05,0.0001722797564825642,0.00010552135084557058,4.306993912064105e-05,4.522343607667311e-05,4.0916442164609e-05,2.1534969560320526e-05,0.0,0.0,5.814441781286542e-05,0.0,0.0,0.0,0.0,0.00011198184171366674,0.0,0.0,3.4455951296512844e-05,0.0,0.0,7.967938737318594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.522343607667311e-05,2.3688466516352578e-05,2.3688466516352578e-05,0.00010121435693350647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368259718,0.47533106054236735,0.0012646790995200614,0.0006844424340099208,0.0005008981826750805,0.000291302489215295,0.0003291954959424879,0.03310783047142453,0.003854429278031648,0.0005790525090499158,0.0003102489925788915,0.0001918333465564138,0.003529970407930059,0.00011012655080090422,9.11800474373078e-05,0.19030104809688295,0.20384898215831462,0.03462236658405202,0.005685135165539153,0.0002320946662040562,8.644342159640869e-05,0.009275497552940675,0.0019420165947686336,0.0012374435009348916,0.002735401423119234,0.0006453652708225033,8.762757805663346e-05,0.00034814199930608433,0.0022759487165520207,0.0003706409720503551,0.0001823600948746156,0.00034577368638563476,0.0002877500198346207,0.0002664352035505747,0.0001468354010678723,4.026131964764241e-05,0.004909512684091923,0.0014209877522697318,6.749691823281226e-05,0.00524818143171621,0.002299631845756516,9.710082973843168e-05,0.0005447119717033972,0.002209635954779433,4.026131964764241e-05,0.0018982028057403168,0.0003635360332890064,0.00030195989735731804,0.00017643931257349172,4.9734571329440614e-05,0.00012315227186337677,2.9603911505619414e-05,0.0021314816284045976,0.0001207839589429272,0.00013973046230652365,2.4867285664720307e-05,0.0,0.0012362593444746666,3.9077163187417625e-05,6.868107469303704e-05,9.946914265888123e-05,0.0005044506520557548,4.855041486921584e-05,5.210288424989017e-05,5.447119717033972e-05,1.420987752269732e-05,0.0,3.6708850266968075e-05,5.447119717033972e-05,2.4867285664720307e-05,0.0,2.3683129204495532e-05,0.0,0.00010420576849978034,0.0,1.5394033982922096e-05,2.4867285664720307e-05,1.8946503363596425e-05,1.1841564602247766e-05,8.525926513618391e-05,1.657819044314687e-05,1.420987752269732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3683129204495532e-05,3.315638088629374e-05,0.0,4.144547610786718e-05,0.0,0.0,0.0,0.0,0.0,1.657819044314687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368259737,0.5173438397975956,0.0013039907877857694,0.0006852410180699497,0.0005192246527526318,0.0003121277072419981,0.00022911952458333916,0.052543756111795084,0.004288050252137355,0.0006098560358595349,0.0005899510124668973,0.00021641419050293217,0.0042821210962331645,7.496147107440117e-05,7.750253789048257e-05,0.221559850805497,0.12582346446508638,0.02873184248943234,0.003991168945791845,0.0002680825490965872,0.00011392449558764924,0.006838434313211049,0.002201834396134529,0.0008792091183641628,0.0011752434024376454,0.0006098560358595349,6.733827062615698e-05,0.0002744352161367907,0.0011282336663401395,0.00019820321165434885,0.00011095991763555427,0.0003167863297381473,0.0001380646303404225,0.00019820321165434885,0.0001279003630760969,3.345737974507171e-05,0.006368760463372004,0.0003709957551478837,7.496147107440117e-05,0.0036222907463240293,0.0021438133705006706,0.00010079565037122869,0.0004510393598544477,0.002221739419527167,2.5410668160813955e-05,0.0006882055960220447,0.00012832387421211048,0.00019905023392637598,0.00018549787757394186,2.9645779520949612e-05,0.00014484080851663955,1.3975867488447676e-05,0.0034300166905738704,0.00010799533968345931,0.00014145271942853102,2.0328534528651165e-05,1.7363956576556203e-05,0.0008563395170194302,3.72689799691938e-05,3.515142428912597e-05,8.512573833872674e-05,5.8021025633858526e-05,3.8116002241220934e-05,2.8375246112908917e-05,2.0752045664664728e-05,1.355235635243411e-05,4.658622496149225e-06,1.2281822944393411e-05,3.938653564926163e-05,5.082133632162791e-06,1.2705334080406977e-05,2.8798757248922483e-05,0.0,6.860880403419768e-05,0.0,1.1011289536352713e-05,1.2281822944393411e-05,1.355235635243411e-05,1.143480067236628e-05,6.395018153804845e-05,1.86344899845969e-05,7.199689312230621e-06,7.623200448244186e-06,5.5056447681763565e-06,6.352667040203489e-06,4.235111360135659e-06,5.929155904189923e-06,0.0,5.082133632162791e-06,2.9222268384936046e-05,2.0328534528651165e-05,1.355235635243411e-05,4.658622496149225e-05,7.199689312230621e-06,5.929155904189923e-06,0.0,6.352667040203489e-06,0.0,0.0,0.0,0.0,4.658622496149225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368259760,0.4676511827201453,0.0012495381295175693,0.0009215776370749385,0.00036776572371535103,0.00020017993118310088,0.00021460211642684014,0.045441132822268776,0.009877754673437017,0.004375114115540741,0.0005561194629985858,0.00031728807536226367,0.00541610744643384,0.0001747968851541198,6.259228395782837e-05,0.22381789279758954,0.146503730586657,0.04066940861252521,0.0036548701844684025,0.0006821693620288669,7.239936992357107e-05,0.01470572540563117,0.004159069780589527,0.001421739021327816,0.0012881895859707905,0.0007617798245743076,6.778427064557451e-05,0.00025959933438730664,0.0010254173708298612,0.00020219903711722438,0.00014681784578126565,0.0009406149215966744,0.00012864589237415418,0.0001592209250908814,0.0002893090359894095,4.297811202634299e-05,0.007834131024399164,0.0002858477115309121,8.826377369168425e-05,0.0031287488667767946,0.0020217019274673693,0.00011191615749141664,0.0006034242305980505,0.0017537377256386937,3.547857569959857e-05,0.000530159529559855,9.951307818180087e-05,0.00027113708258229806,0.0002936356915625313,5.336208540183525e-05,0.00014710628948614042,1.7018178587612325e-05,0.0025913782445950695,0.00023594695058757424,0.0001323956605375264,2.740215196310459e-05,1.8748840816861036e-05,0.0009818623713937686,2.7690595667979373e-05,3.403635717522465e-05,6.720738323582493e-05,4.384344314096734e-05,3.028658901185244e-05,4.442033055071691e-05,2.2210165275358455e-05,2.8555926782603728e-05,4.038211868246992e-06,1.4133741538864472e-05,4.7304767599464764e-05,1.067241708036705e-05,7.211092621869629e-06,1.9325728226610604e-05,8.653311146243554e-06,6.20153965480788e-05,2.8844370487478513e-06,1.586440376811318e-05,2.2787052685108026e-05,2.2498608980233242e-05,1.067241708036705e-05,7.75913566113172e-05,3.893990015809599e-05,1.8748840816861036e-05,1.2114635604740977e-05,1.067241708036705e-05,5.480430392620918e-06,8.076423736493985e-06,1.067241708036705e-05,0.0,3.749768163372207e-06,3.4901688289849e-05,2.2787052685108026e-05,4.528566166534127e-05,1.3268410424240116e-05,0.0,4.615099277996562e-06,1.0960860785241835e-05,8.364867441368769e-06,2.8844370487478513e-06,4.326655573121777e-06,1.6441291177862753e-05,4.615099277996562e-06,3.4613244584974216e-06,0.0,0.0,0.0,0.0,0.0,3.1728807536226367e-06,0.0,0.0,0.0,0.0,4.326655573121777e-06,0.0
368259764,0.4296059681525619,0.0010265440820143197,0.0009282579465023104,0.0003440014742920327,0.0002375248274873559,0.00021022312317846441,0.051237108476496644,0.02822586699974746,0.001573943253407594,0.0006989236303076219,0.0010306393376606534,0.004193541781845732,0.00010511156158923221,5.050815297144924e-05,0.25908361829487203,0.12391015009111944,0.029364348069428232,0.003102838694705517,0.0004272716724341517,5.733357904867211e-05,0.012416815119683846,0.013601709086689737,0.0010047027185672065,0.0012354021199773395,0.000846352833575636,4.914306775600467e-05,0.0002375248274873559,0.0010101630594289849,0.0002006675266703524,0.00012968309546723455,0.0003003187473978063,0.00014196886240623572,0.00011057190245101051,0.00014469903283712487,4.7777982540560096e-05,0.01142985850891742,0.0003262553664912532,6.825426077222871e-05,0.002433946939137676,0.0012900055285951226,7.234951641856243e-05,0.00030304891782869547,0.0022332794124673232,1.5015937369890316e-05,0.0007521619537099604,0.00015698479977612604,0.0005146371262226045,0.00022796923097924388,3.958747124789265e-05,9.828613551200934e-05,1.7746107800779465e-05,0.0018715318303745112,0.00011466715809734422,0.00010238139115834306,1.638102258533489e-05,0.0,0.010246329627126974,3.003187473978063e-05,0.0,5.733357904867211e-05,5.596849383322754e-05,2.4571533878002336e-05,2.4571533878002336e-05,1.7746107800779465e-05,0.0,0.0,0.0,2.8666789524336055e-05,0.0,0.0,5.050815297144924e-05,0.0,6.961934598767328e-05,0.0,0.0,2.0476278231668613e-05,1.638102258533489e-05,0.0,6.142883469500583e-05,2.1841363447113185e-05,0.0,0.0,0.0,0.0,0.0,1.5015937369890316e-05,0.0,0.0,3.276204517066978e-05,3.003187473978063e-05,0.0,0.00019384210059312953,0.0,0.0,0.0,2.7301704308891483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368259770,0.4008701660028202,0.0012197207384891723,0.001028327032971962,0.0004217797371917217,0.00019266796454195866,0.00021917255225672547,0.03908687617693749,0.0020946269848814265,0.001758732305957747,0.000530091754295336,0.00013532630842828049,0.0032542026974024738,0.00010958627612836273,9.174664978188509e-05,0.29374142582958723,0.16961101204455115,0.03611530413122421,0.008154238351169987,0.0006952357239027292,6.396780304236987e-05,0.009951962983285035,0.003774864934914672,0.000799215260322199,0.0010622223230302695,0.0004577138416896267,5.1225212794885836e-05,0.0002839049107139444,0.0009870410405701136,0.000180435077904374,0.0001113702387630105,0.0012085072590713862,0.0001258967916451423,0.00013634571564807922,0.00041591814567787903,2.8033698544464888e-05,0.008859158443660803,0.0005170943122429023,7.518128246015583e-05,0.00221950436930677,0.0013654959709203896,7.212306080075966e-05,0.0003827874110344205,0.0012044296301921913,2.3191514250420952e-05,0.0007528322318213571,0.00013456175301343145,0.0003144871273079061,0.00031601623813760416,4.663788030579158e-05,0.00013609086384312955,1.8349329956377017e-05,0.00257884541428582,0.00011519301583725572,9.047239075713667e-05,2.268181064052159e-05,1.2487738442534359e-05,0.0009689465624186863,2.4465773275169354e-05,3.160162381376042e-05,6.90648391413635e-05,4.179569601174765e-05,2.8033698544464888e-05,4.026658518204956e-05,1.7584774541527974e-05,1.1978034832634997e-05,6.880998733641381e-06,8.919813173238827e-06,4.1540844206797965e-05,6.37129512374202e-06,9.42951678313819e-06,2.1917255225672547e-05,5.606739708892977e-06,6.90648391413635e-05,2.8033698544464887e-06,9.174664978188508e-06,1.5291108296980846e-05,1.4271701077182124e-05,1.0448924002936912e-05,5.249947181963424e-05,2.3956069665269995e-05,9.174664978188508e-06,7.135850538591062e-06,4.587332489094254e-06,5.351887903943297e-06,4.842184294043935e-06,5.351887903943297e-06,2.8033698544464887e-06,2.5485180494968077e-06,3.1346772008810735e-05,2.0642996200924144e-05,6.626146928691701e-06,9.68436858808787e-06,3.3130734643458503e-06,6.37129512374202e-06,3.567925269295531e-06,6.37129512374202e-06,0.0,3.3130734643458503e-06,8.639476187794178e-05,2.5485180494968077e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9623588981125422e-05,0.0,0.0,0.0,0.0,0.0
368259776,0.4139068181634124,0.0011039471141998697,0.000834381323371354,0.00040955489250341006,0.0002186606629467359,0.000277664333900617,0.046904216217216806,0.003973839392007663,0.0010215733618093533,0.0004111746011178303,0.00020593438097629094,0.004136041640394607,0.00010181025576355956,5.5070092890289034e-05,0.3115775614824036,0.12221858430525491,0.04042746424204,0.0036931670278231234,0.00040608408832965237,7.520075709808377e-05,0.0089923908403164,0.0017152714226710615,0.002748414131726274,0.0034668705956941203,0.000662923597187723,5.321899733095159e-05,0.00024226213132828834,0.0011226894567381615,0.00020477744625170503,0.00013420442805196488,0.00035055122154952894,0.0001302708499883728,0.00016011976588268913,0.00011175989439499834,4.3037971754595636e-05,0.014113678092168363,0.0006388593549163363,7.890294821675866e-05,0.002770627278438323,0.0016076764932845724,9.926499936947058e-05,0.0005768476536785318,0.0013200625207525165,4.3037971754595636e-05,0.0009560908563977912,0.0001883489731625852,0.00022398256267983104,0.0002693344038835985,4.442629342409872e-05,0.0001013474818737252,2.6840885610392977e-05,0.0026905673954969785,9.90336124245534e-05,0.0004438001603511528,2.6609498665475797e-05,9.718251686521595e-06,0.000822811976125495,2.2675920601883722e-05,3.077446367398505e-05,6.733360097089962e-05,4.211242397492691e-05,2.8691981169730424e-05,2.7303659500227337e-05,2.0593438097629094e-05,1.3420442805196488e-05,7.867156127184148e-06,1.5502925309451116e-05,3.4476654792659946e-05,1.3420442805196488e-05,7.404382237349786e-06,1.5965699199285476e-05,4.627738898343617e-06,6.687082708106526e-05,2.77664333900617e-06,1.0412412521273137e-05,1.5502925309451116e-05,1.4808764474699572e-05,8.792703906852872e-06,7.080440514465733e-05,2.522117699597271e-05,1.1337960300941861e-05,1.2032121135693403e-05,7.635769182266968e-06,4.164965008509255e-06,6.478834457681063e-06,6.0160605678467014e-06,3.2394172288405316e-06,2.5452563940889893e-06,3.054307672906787e-05,3.0311689784150688e-05,1.2494895025527765e-05,1.1337960300941861e-05,4.859125843260798e-06,7.404382237349786e-06,0.0,1.3651829750113668e-05,0.0,3.933578063592074e-06,5.7846736229295205e-06,6.247447512763882e-06,3.2394172288405316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368260393,0.48996518380545306,0.0011650058297028815,0.0012133010700355765,0.0005920061718201323,0.0002533163250998777,0.00023244031798832563,0.04681553648534037,0.0037573696978836714,0.0034747646463884818,0.0008883208399258933,0.000210941146485384,0.005302505806334217,0.00010344528897067575,7.509130916244836e-05,0.19314450621388374,0.14642026331188193,0.040844998451436486,0.00409699429119101,0.00046363430719387205,0.0001106116794716563,0.012414992587459565,0.007439959668800589,0.0014286043672606878,0.0016364296917891236,0.0011572162748105113,6.66785898786886e-05,0.0013276517358555705,0.0019106220240005533,0.00033027712743649486,0.00017479761178478643,0.0005851513635148466,0.00020315159159301383,0.0001922462147436956,0.00015174052930337075,3.146980176517546e-05,0.01679490351234146,0.0005243928353543593,8.225769966342891e-05,0.0027668498977698815,0.0013631721061647783,7.851871331509123e-05,0.0002938220105402025,0.0021658078422746,3.209296615656507e-05,0.0009160516553427311,0.0001782250159374293,0.0004387077315382875,0.0003028578942153519,5.141106228964307e-05,0.00012650237145209143,1.7448602958909164e-05,0.00313108948453711,0.0001056263643405394,0.0001346035085401564,2.741923322114297e-05,1.8383349545993583e-05,0.001225452775667674,2.305708248141568e-05,2.7730815416837778e-05,7.851871331509123e-05,6.636700768299378e-05,4.175201422310407e-05,3.115821956948065e-05,2.835397980822739e-05,1.7448602958909164e-05,8.724301479454582e-06,1.7137020763214358e-05,3.5208788113513136e-05,9.347465870844194e-06,1.1216959045013034e-05,0.00010188737799220172,4.050568544032485e-06,8.13229530763445e-05,0.0,1.620227417612994e-05,1.9006513937383194e-05,1.9318096133078003e-05,1.3086452219181872e-05,9.939472042664327e-05,1.776018515460397e-05,1.246328782779226e-05,8.724301479454582e-06,9.347465870844194e-06,7.1663905009805494e-06,3.738986348337678e-06,7.1663905009805494e-06,3.427404152642871e-06,4.673732935422097e-06,3.9570938853240426e-05,2.212233589433126e-05,9.970630262233807e-06,7.477972696675356e-05,3.115821956948065e-06,1.1840123436402647e-05,5.608479522506517e-06,3.770144567907159e-05,0.0,3.427404152642871e-06,5.608479522506517e-06,0.0,4.673732935422097e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368297838,0.4078739918167623,0.0027904308546810473,0.002142686183853112,0.0011530235049635098,0.0005090779231140373,0.0005432697239202039,0.03395435774501274,0.014700574802162442,0.0019527317349299638,0.00035521481948628717,0.0014246583669236118,0.01290550525983869,0.0002811325844062594,0.00016715991505237044,0.15839541677905639,0.22477499895525052,0.06076642821051512,0.009222288495218847,0.0007237264503971947,0.0001291690252677408,0.011568225939419727,0.0065667252992732345,0.0013296811424620377,0.0042986691791308445,0.002488403280893242,0.00014436538118159264,0.001137827149049658,0.0028018281216164362,0.0005014797451571113,0.0003951052537601483,0.0006857355606125651,0.0005204751900494261,0.0004084020651847687,0.0004482924994586298,0.00011017358037542597,0.0020344121479669176,0.00020894989381546304,6.648405712310189e-05,0.0026327686620748344,0.003533152749970557,0.00013486765873543525,0.0008130050413910744,0.0009117813548311115,3.609134529539816e-05,0.001170119405366593,0.00021654807177238898,0.0003210230186801205,0.0004406943215017039,7.978086854772225e-05,0.00022224670524008343,3.989043427386113e-05,0.002693554085730242,0.00027543395093856493,0.0007864114185418337,6.648405712310189e-05,3.989043427386113e-05,0.013327204136448079,6.838360161233337e-05,7.598177956925929e-05,0.0002260457942185464,0.00018995444892314824,9.307767997234264e-05,6.838360161233337e-05,4.748861223078706e-05,5.698633467694447e-05,0.0,4.748861223078706e-05,9.307767997234264e-05,0.0,0.0,3.609134529539816e-05,2.4694078360009268e-05,0.00018615535994468527,0.0,2.2794533870777788e-05,5.128770120925002e-05,0.0,0.0,0.0001481644701600556,4.9388156720018536e-05,3.7990889784629644e-05,0.0,3.609134529539816e-05,0.0,0.0,2.659362284924075e-05,0.0,0.0,3.609134529539816e-05,7.40822350800278e-05,2.8493167338472235e-05,1.8995444892314822e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.4191800806166684e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368297861,0.44866411223976277,0.002011568442056057,0.00165906664820093,0.0008771224910962663,0.00036361543165654186,0.0003559213747171009,0.06201438389696575,0.00912629139046427,0.0023962712890281037,0.0007936277250497406,0.0006896154738313724,0.008548382224790707,0.0002453549268466164,8.662938183666828e-05,0.21256456596115014,0.13993466320833056,0.038354018947897556,0.005029063587676058,0.0010327134203160719,6.953147752679954e-05,0.009985746047107006,0.006912967677551763,0.0010794476920963796,0.0018217817042165143,0.0010481015341949537,8.206994068736995e-05,0.00046335320679744284,0.001598369087900896,0.0002764161196762113,0.00015644582443529896,0.001144704693545712,0.0002598881455100048,0.00021429373401702154,0.0002607430407254983,5.499825886341111e-05,0.013501645103359682,0.00030063815078185867,7.494581389159131e-05,0.0037222137682584246,0.0015487851654022767,8.833917226765516e-05,0.0005667955278721487,0.0017331575668770279,5.157867800143736e-05,0.0037324725108443457,0.0006822063819637627,0.0005129371292960622,0.00028297031632832764,8.662938183666828e-05,0.00012509966653387295,3.419580861973748e-05,0.00997890688538306,0.00014219757084374168,0.0002863898971903014,3.277098326058175e-05,1.2253498088739263e-05,0.0008665787834385139,4.0465040200022686e-05,3.7900354553542375e-05,0.00010800176222400421,6.61118966648258e-05,4.730420192397018e-05,3.7045459338048936e-05,3.391084354790633e-05,2.7071681823958836e-05,9.403847370427806e-06,2.0517485171842487e-05,5.8702804797216006e-05,7.409091867609787e-06,1.510314880705072e-05,4.2744760774671846e-05,7.409091867609787e-06,9.631819427892724e-05,4.274476077467185e-06,1.567307895071301e-05,2.2227275602829362e-05,2.080245024367363e-05,1.5958044022544157e-05,0.00010914162251132878,3.163112297325717e-05,1.3393358376063846e-05,1.3963288519726138e-05,9.973777514090098e-06,3.419580861973748e-06,3.989511005636039e-06,6.55419665211635e-06,4.844406221129476e-06,0.0,3.505070383523091e-05,4.1889865559178413e-05,1.8522729669024468e-05,0.0003713094885959828,8.54895215493437e-06,1.2253498088739263e-05,7.124126795778642e-06,1.2253498088739263e-05,0.0,5.9842665084540585e-06,6.839161723947496e-06,0.0,3.7045459338048934e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6993014366229135e-06,0.0,0.0,0.0,0.0
368297885,0.4719502361479092,0.0010607456898206811,0.0006431670698460239,0.00039837960296432824,0.0002111891871136198,0.00015359213608263258,0.07364742925162232,0.006690857428099681,0.0013871289789962754,0.0006383673155934416,0.0002639864838920247,0.003191836577967208,0.00033118304342817645,0.0,0.15370253043044196,0.10810006527665783,0.032503935798487114,0.0028942518143071074,0.000340782551933341,5.7597051030987213e-05,0.00641247168144991,0.0036718120032254347,0.0008543562569596437,0.0010847444610835924,0.000681565103866682,8.639557654648082e-05,0.0001775909073455439,0.0009791498675267825,0.00015839189033521484,0.00011039434780939215,0.000753561417655416,0.00011039434780939215,0.00012959336481972123,0.00015359213608263258,0.0,0.07825039357984871,0.0005711707560572899,0.0001199938563145567,0.01458165341934493,0.004674960642015129,0.00018239066159812619,0.0012767346311868832,0.001987098260569059,0.0001055945935568099,0.010065084667665015,0.0017471105479399454,0.0010895442153361747,0.0006431670698460239,0.0002063894328610375,0.0001775909073455439,0.0,0.006580463080290289,0.00015839189033521484,7.199631378873402e-05,0.0,0.0,0.0035230196213953844,0.0,0.0,9.599508505164535e-05,7.679606804131629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.199631378873402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002111891871136198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368299257,0.46429684716553987,0.0020242599268033767,0.0012158927697219003,0.0009303007648396947,0.0004729484619857799,0.000442768881328015,0.027803495686649263,0.005360015053331775,0.0007395009998758384,0.000423931961857061,0.0004194759163908138,0.014567622819246794,0.000121123417673446,0.00015130299833121096,0.16214435440306915,0.2149341123040935,0.05342636476013411,0.008397620228663999,0.0004413510486796636,8.831071924017133e-05,0.012282684232667958,0.002124723497315131,0.0013402569477344352,0.003209770568346319,0.002198855890071789,9.519733496073515e-05,0.0007504385660202633,0.0022806850886337823,0.0004306160300564318,0.0002292837939905366,0.00020193987862947434,0.00043628736064983724,0.000329342269459905,0.00017196284549290242,6.116935140030216e-05,0.0007453748779904369,0.0001124138742621447,4.516809722605093e-05,0.0021287744477389925,0.0011172521269008832,4.31426220141204e-05,0.00025520987670324744,0.0006416705471395935,1.559615913186512e-05,0.0007917582603436462,0.000158999804136547,0.00021490291998582978,0.00047639176984606184,3.342034099685383e-05,0.00016041763678489838,1.8229276907374815e-05,0.006118150425157375,0.00024467740560120865,0.00025520987670324744,4.2332431929348185e-05,2.0052204598112297e-05,0.0004603905156718106,4.88139526075259e-05,5.3877640637352235e-05,0.00015049280824643875,0.00011565463460123356,6.88661572056382e-05,6.481520678177712e-05,4.31426220141204e-05,2.5723535191517796e-05,1.1140113665617944e-05,2.653372527629001e-05,5.6915853455248035e-05,9.722281017266568e-06,1.620380169544428e-05,3.119231826373024e-05,6.684068199370766e-06,0.00012699729578804456,3.645855381474963e-06,2.2887869894815048e-05,2.815410544583444e-05,1.8836919470953976e-05,1.9444562034533136e-05,0.00013996033714439997,2.9774485615378865e-05,1.1342661186810996e-05,1.154520870800405e-05,1.3975778962320692e-05,7.696805805336034e-06,5.671330593405498e-06,6.684068199370766e-06,4.861140508633284e-06,5.671330593405498e-06,4.9421595171105054e-05,3.7066196378328794e-05,1.9242014513340084e-05,9.519733496073516e-06,3.240760339088856e-06,1.0127376059652675e-05,5.873878114598552e-06,2.025475211930535e-06,0.0,7.49425828414298e-06,9.924828538459622e-06,3.0382128178958028e-06,4.4560454662471775e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.0382128178958028e-06,0.0,0.0,0.0,2.025475211930535e-06,2.2280227331235888e-06
368299282,0.5010816925243817,0.0017080135313779713,0.0009113355806623834,0.0006686880382168398,0.0003540461699907504,0.00029627294559895427,0.03772384161722365,0.004022201509451403,0.0011249483744392294,0.0007634953808085052,0.0002494618201943195,0.006375793789289496,0.0001250271830427587,0.00010725080630682145,0.18819050113383656,0.14084341797061328,0.05878292259039732,0.005388019788662582,0.0004236703122065046,0.00031730832473648003,0.011058980240372166,0.0023023370602494736,0.0009451106964606642,0.0022389346498912976,0.0011234670097112346,7.732723880132706e-05,0.00043463241119366593,0.0017666755746065643,0.0012105712557173272,0.00027612638529822536,0.00045685288211358747,0.00024116617771754878,0.0002346481729143718,0.0001484327457450761,4.6514852459035824e-05,0.008992772717765059,0.00020946497253846068,4.0293120601457784e-05,0.0022267874591217402,0.0015373603147129738,5.56993137726034e-05,0.00026397919452866825,0.0011664265868230829,2.6664565103905884e-05,0.0014618107135852404,0.00028738475723098566,0.0002767189311894233,0.00016946812488260186,4.621857951343687e-05,0.00012739736660755035,1.451737433434876e-05,0.008931740490971675,0.00012739736660755035,0.00021153888315765337,3.584902641747347e-05,1.8961468518333075e-05,0.0005285509349485344,3.4071388743879744e-05,4.355212300304628e-05,0.00010725080630682145,7.673469291012916e-05,5.007012780622327e-05,3.792293703666615e-05,3.0812386342291244e-05,1.7480103790338302e-05,1.3036009606353988e-05,1.7183830844739346e-05,6.369868330377517e-05,1.185091782395817e-05,3.644157230867137e-05,3.1404932233489154e-05,8.591915422369673e-06,0.0001004365285580455,4.740367129583269e-06,1.5406193171145622e-05,1.9850287355129937e-05,2.370183564791634e-05,1.5406193171145622e-05,9.33259778636706e-05,2.6368292158306932e-05,1.5406193171145622e-05,6.518004803176994e-06,9.184461313567582e-06,5.629185966380131e-06,7.110550694374903e-06,7.999369531171766e-06,3.8515482927864054e-06,4.740367129583269e-06,4.769994424143164e-05,3.3478842852681834e-05,1.5109920225546668e-05,0.00014161846799630015,6.8142777487759486e-06,9.77700720476549e-06,5.036640075182223e-06,7.999369531171766e-06,0.0,5.3329130207811766e-06,6.22173185757804e-06,0.0,4.444094183984314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
